id_vendedor,nombre,descripcion,precio,cantidad,activo,aprobado
55,Hard Disk Lote 32,Excelente Hard Disk disponible en tienda electronica. ID Registro: 760.,68.62,19,1,1
59,Camera Lote 32,Excelente Camera disponible en tienda electronica. ID Registro: 761.,1553.53,20,1,1
63,Gaming Console Lote 32,Excelente Gaming Console disponible en tienda electronica. ID Registro: 762.,392.04,21,1,1
69,Keyboard Lote 32,Excelente Keyboard disponible en tienda electronica. ID Registro: 763.,123.94,22,1,1
73,Smart TV Lote 32,Excelente Smart TV disponible en tienda electronica. ID Registro: 764.,1887.14,23,1,1
78,Router Lote 32,Excelente Router disponible en tienda electronica. ID Registro: 765.,88.29,24,1,1
81,Speaker Lote 32,Excelente Speaker disponible en tienda electronica. ID Registro: 766.,445.64,25,1,1
85,Smart Home Hub Lote 32,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 767.,130.92,26,1,1
89,Smartphone Lote 32,Excelente Smartphone disponible en tienda electronica. ID Registro: 768.,339.4,27,1,1
93,Smartwatch Lote 33,Excelente Smartwatch disponible en tienda electronica. ID Registro: 769.,244.74,28,1,1
97,Scanner Lote 33,Excelente Scanner disponible en tienda electronica. ID Registro: 770.,270.96,29,1,1
102,USB Drive Lote 33,Excelente USB Drive disponible en tienda electronica. ID Registro: 771.,5.44,30,1,1
105,Printer Lote 33,Excelente Printer disponible en tienda electronica. ID Registro: 772.,279.8,31,1,1
109,Tablet Lote 33,Excelente Tablet disponible en tienda electronica. ID Registro: 773.,796.53,32,1,1
113,Power Bank Lote 33,Excelente Power Bank disponible en tienda electronica. ID Registro: 774.,49.38,33,1,1
117,Charger Lote 33,Excelente Charger disponible en tienda electronica. ID Registro: 775.,18.02,34,1,1
17,Mouse Lote 33,Excelente Mouse disponible en tienda electronica. ID Registro: 776.,19.42,35,1,1
21,VR Headset Lote 33,Excelente VR Headset disponible en tienda electronica. ID Registro: 777.,811.34,36,1,1
26,Laptop Lote 33,Excelente Laptop disponible en tienda electronica. ID Registro: 778.,1938.62,37,1,1
29,Drone Lote 33,Excelente Drone disponible en tienda electronica. ID Registro: 779.,1708.47,38,1,1
33,Headphones Lote 33,Excelente Headphones disponible en tienda electronica. ID Registro: 780.,134.21,39,1,1
39,Projector Lote 33,Excelente Projector disponible en tienda electronica. ID Registro: 781.,306.74,40,1,1
43,Graphics Card Lote 33,Excelente Graphics Card disponible en tienda electronica. ID Registro: 782.,1166.64,41,1,1
47,Monitor Lote 33,Excelente Monitor disponible en tienda electronica. ID Registro: 783.,913.12,42,1,1
51,Hard Disk Lote 33,Excelente Hard Disk disponible en tienda electronica. ID Registro: 784.,68.62,43,1,1
55,Camera Lote 33,Excelente Camera disponible en tienda electronica. ID Registro: 785.,1553.53,44,1,1
59,Gaming Console Lote 33,Excelente Gaming Console disponible en tienda electronica. ID Registro: 786.,392.04,45,1,1
63,Keyboard Lote 33,Excelente Keyboard disponible en tienda electronica. ID Registro: 787.,123.94,46,1,1
69,Smart TV Lote 33,Excelente Smart TV disponible en tienda electronica. ID Registro: 788.,1887.14,47,1,1
73,Router Lote 33,Excelente Router disponible en tienda electronica. ID Registro: 789.,88.29,48,1,1
78,Speaker Lote 33,Excelente Speaker disponible en tienda electronica. ID Registro: 790.,445.64,49,1,1
81,Smart Home Hub Lote 33,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 791.,130.92,50,1,1
85,Smartphone Lote 33,Excelente Smartphone disponible en tienda electronica. ID Registro: 792.,339.4,51,1,1
89,Smartwatch Lote 34,Excelente Smartwatch disponible en tienda electronica. ID Registro: 793.,244.74,52,1,1
93,Scanner Lote 34,Excelente Scanner disponible en tienda electronica. ID Registro: 794.,270.96,53,1,1
97,USB Drive Lote 34,Excelente USB Drive disponible en tienda electronica. ID Registro: 795.,5.44,54,1,1
102,Printer Lote 34,Excelente Printer disponible en tienda electronica. ID Registro: 796.,279.8,55,1,1
105,Tablet Lote 34,Excelente Tablet disponible en tienda electronica. ID Registro: 797.,796.53,56,1,1
109,Power Bank Lote 34,Excelente Power Bank disponible en tienda electronica. ID Registro: 798.,49.38,57,1,1
113,Charger Lote 34,Excelente Charger disponible en tienda electronica. ID Registro: 799.,18.02,58,1,1
117,Mouse Lote 34,Excelente Mouse disponible en tienda electronica. ID Registro: 800.,19.42,59,1,1
17,VR Headset Lote 34,Excelente VR Headset disponible en tienda electronica. ID Registro: 801.,811.34,60,1,1
21,Laptop Lote 34,Excelente Laptop disponible en tienda electronica. ID Registro: 802.,1938.62,61,1,1
26,Drone Lote 34,Excelente Drone disponible en tienda electronica. ID Registro: 803.,1708.47,62,1,1
29,Headphones Lote 34,Excelente Headphones disponible en tienda electronica. ID Registro: 804.,134.21,63,1,1
33,Projector Lote 34,Excelente Projector disponible en tienda electronica. ID Registro: 805.,306.74,64,1,1
39,Graphics Card Lote 34,Excelente Graphics Card disponible en tienda electronica. ID Registro: 806.,1166.64,65,1,1
43,Monitor Lote 34,Excelente Monitor disponible en tienda electronica. ID Registro: 807.,913.12,66,1,1
47,Hard Disk Lote 34,Excelente Hard Disk disponible en tienda electronica. ID Registro: 808.,68.62,67,1,1
51,Camera Lote 34,Excelente Camera disponible en tienda electronica. ID Registro: 809.,1553.53,68,1,1
55,Gaming Console Lote 34,Excelente Gaming Console disponible en tienda electronica. ID Registro: 810.,392.04,69,1,1
59,Keyboard Lote 34,Excelente Keyboard disponible en tienda electronica. ID Registro: 811.,123.94,70,1,1
63,Smart TV Lote 34,Excelente Smart TV disponible en tienda electronica. ID Registro: 812.,1887.14,71,1,1
69,Router Lote 34,Excelente Router disponible en tienda electronica. ID Registro: 813.,88.29,72,1,1
73,Speaker Lote 34,Excelente Speaker disponible en tienda electronica. ID Registro: 814.,445.64,73,1,1
78,Smart Home Hub Lote 34,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 815.,130.92,74,1,1
81,Smartphone Lote 34,Excelente Smartphone disponible en tienda electronica. ID Registro: 816.,339.4,75,1,1
85,Smartwatch Lote 35,Excelente Smartwatch disponible en tienda electronica. ID Registro: 817.,244.74,76,1,1
89,Scanner Lote 35,Excelente Scanner disponible en tienda electronica. ID Registro: 818.,270.96,77,1,1
93,USB Drive Lote 35,Excelente USB Drive disponible en tienda electronica. ID Registro: 819.,5.44,78,1,1
97,Printer Lote 35,Excelente Printer disponible en tienda electronica. ID Registro: 820.,279.8,79,1,1
102,Tablet Lote 35,Excelente Tablet disponible en tienda electronica. ID Registro: 821.,796.53,80,1,1
105,Power Bank Lote 35,Excelente Power Bank disponible en tienda electronica. ID Registro: 822.,49.38,81,1,1
109,Charger Lote 35,Excelente Charger disponible en tienda electronica. ID Registro: 823.,18.02,82,1,1
113,Mouse Lote 35,Excelente Mouse disponible en tienda electronica. ID Registro: 824.,19.42,83,1,1
117,VR Headset Lote 35,Excelente VR Headset disponible en tienda electronica. ID Registro: 825.,811.34,84,1,1
17,Laptop Lote 35,Excelente Laptop disponible en tienda electronica. ID Registro: 826.,1938.62,85,1,1
21,Drone Lote 35,Excelente Drone disponible en tienda electronica. ID Registro: 827.,1708.47,86,1,1
26,Headphones Lote 35,Excelente Headphones disponible en tienda electronica. ID Registro: 828.,134.21,87,1,1
29,Projector Lote 35,Excelente Projector disponible en tienda electronica. ID Registro: 829.,306.74,88,1,1
33,Graphics Card Lote 35,Excelente Graphics Card disponible en tienda electronica. ID Registro: 830.,1166.64,89,1,1
39,Monitor Lote 35,Excelente Monitor disponible en tienda electronica. ID Registro: 831.,913.12,90,1,1
43,Hard Disk Lote 35,Excelente Hard Disk disponible en tienda electronica. ID Registro: 832.,68.62,91,1,1
47,Camera Lote 35,Excelente Camera disponible en tienda electronica. ID Registro: 833.,1553.53,92,1,1
51,Gaming Console Lote 35,Excelente Gaming Console disponible en tienda electronica. ID Registro: 834.,392.04,93,1,1
55,Keyboard Lote 35,Excelente Keyboard disponible en tienda electronica. ID Registro: 835.,123.94,94,1,1
59,Smart TV Lote 35,Excelente Smart TV disponible en tienda electronica. ID Registro: 836.,1887.14,95,1,1
63,Router Lote 35,Excelente Router disponible en tienda electronica. ID Registro: 837.,88.29,96,1,1
69,Speaker Lote 35,Excelente Speaker disponible en tienda electronica. ID Registro: 838.,445.64,97,1,1
73,Smart Home Hub Lote 35,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 839.,130.92,98,1,1
78,Smartphone Lote 35,Excelente Smartphone disponible en tienda electronica. ID Registro: 840.,339.4,99,1,1
81,Smartwatch Lote 36,Excelente Smartwatch disponible en tienda electronica. ID Registro: 841.,244.74,100,1,1
85,Scanner Lote 36,Excelente Scanner disponible en tienda electronica. ID Registro: 842.,270.96,101,1,1
89,USB Drive Lote 36,Excelente USB Drive disponible en tienda electronica. ID Registro: 843.,5.44,102,1,1
93,Printer Lote 36,Excelente Printer disponible en tienda electronica. ID Registro: 844.,279.8,103,1,1
97,Tablet Lote 36,Excelente Tablet disponible en tienda electronica. ID Registro: 845.,796.53,104,1,1
102,Power Bank Lote 36,Excelente Power Bank disponible en tienda electronica. ID Registro: 846.,49.38,105,1,1
105,Charger Lote 36,Excelente Charger disponible en tienda electronica. ID Registro: 847.,18.02,106,1,1
109,Mouse Lote 36,Excelente Mouse disponible en tienda electronica. ID Registro: 848.,19.42,107,1,1
113,VR Headset Lote 36,Excelente VR Headset disponible en tienda electronica. ID Registro: 849.,811.34,108,1,1
117,Laptop Lote 36,Excelente Laptop disponible en tienda electronica. ID Registro: 850.,1938.62,109,1,1
17,Drone Lote 36,Excelente Drone disponible en tienda electronica. ID Registro: 851.,1708.47,110,1,1
21,Headphones Lote 36,Excelente Headphones disponible en tienda electronica. ID Registro: 852.,134.21,111,1,1
26,Projector Lote 36,Excelente Projector disponible en tienda electronica. ID Registro: 853.,306.74,112,1,1
29,Graphics Card Lote 36,Excelente Graphics Card disponible en tienda electronica. ID Registro: 854.,1166.64,113,1,1
33,Monitor Lote 36,Excelente Monitor disponible en tienda electronica. ID Registro: 855.,913.12,114,1,1
39,Hard Disk Lote 36,Excelente Hard Disk disponible en tienda electronica. ID Registro: 856.,68.62,115,1,1
43,Camera Lote 36,Excelente Camera disponible en tienda electronica. ID Registro: 857.,1553.53,116,1,1
47,Gaming Console Lote 36,Excelente Gaming Console disponible en tienda electronica. ID Registro: 858.,392.04,117,1,1
51,Keyboard Lote 36,Excelente Keyboard disponible en tienda electronica. ID Registro: 859.,123.94,118,1,1
55,Smart TV Lote 36,Excelente Smart TV disponible en tienda electronica. ID Registro: 860.,1887.14,119,1,1
59,Router Lote 36,Excelente Router disponible en tienda electronica. ID Registro: 861.,88.29,120,1,1
63,Speaker Lote 36,Excelente Speaker disponible en tienda electronica. ID Registro: 862.,445.64,121,1,1
69,Smart Home Hub Lote 36,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 863.,130.92,122,1,1
73,Smartphone Lote 36,Excelente Smartphone disponible en tienda electronica. ID Registro: 864.,339.4,123,1,1
78,Smartwatch Lote 37,Excelente Smartwatch disponible en tienda electronica. ID Registro: 865.,244.74,124,1,1
81,Scanner Lote 37,Excelente Scanner disponible en tienda electronica. ID Registro: 866.,270.96,125,1,1
85,USB Drive Lote 37,Excelente USB Drive disponible en tienda electronica. ID Registro: 867.,5.44,126,1,1
89,Printer Lote 37,Excelente Printer disponible en tienda electronica. ID Registro: 868.,279.8,127,1,1
93,Tablet Lote 37,Excelente Tablet disponible en tienda electronica. ID Registro: 869.,796.53,128,1,1
97,Power Bank Lote 37,Excelente Power Bank disponible en tienda electronica. ID Registro: 870.,49.38,129,1,1
102,Charger Lote 37,Excelente Charger disponible en tienda electronica. ID Registro: 871.,18.02,130,1,1
105,Mouse Lote 37,Excelente Mouse disponible en tienda electronica. ID Registro: 872.,19.42,131,1,1
109,VR Headset Lote 37,Excelente VR Headset disponible en tienda electronica. ID Registro: 873.,811.34,132,1,1
113,Laptop Lote 37,Excelente Laptop disponible en tienda electronica. ID Registro: 874.,1938.62,133,1,1
117,Drone Lote 37,Excelente Drone disponible en tienda electronica. ID Registro: 875.,1708.47,134,1,1
17,Headphones Lote 37,Excelente Headphones disponible en tienda electronica. ID Registro: 876.,134.21,135,1,1
21,Projector Lote 37,Excelente Projector disponible en tienda electronica. ID Registro: 877.,306.74,136,1,1
26,Graphics Card Lote 37,Excelente Graphics Card disponible en tienda electronica. ID Registro: 878.,1166.64,137,1,1
29,Monitor Lote 37,Excelente Monitor disponible en tienda electronica. ID Registro: 879.,913.12,138,1,1
33,Hard Disk Lote 37,Excelente Hard Disk disponible en tienda electronica. ID Registro: 880.,68.62,139,1,1
39,Camera Lote 37,Excelente Camera disponible en tienda electronica. ID Registro: 881.,1553.53,140,1,1
43,Gaming Console Lote 37,Excelente Gaming Console disponible en tienda electronica. ID Registro: 882.,392.04,141,1,1
47,Keyboard Lote 37,Excelente Keyboard disponible en tienda electronica. ID Registro: 883.,123.94,142,1,1
51,Smart TV Lote 37,Excelente Smart TV disponible en tienda electronica. ID Registro: 884.,1887.14,143,1,1
55,Router Lote 37,Excelente Router disponible en tienda electronica. ID Registro: 885.,88.29,144,1,1
59,Speaker Lote 37,Excelente Speaker disponible en tienda electronica. ID Registro: 886.,445.64,145,1,1
63,Smart Home Hub Lote 37,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 887.,130.92,146,1,1
69,Smartphone Lote 37,Excelente Smartphone disponible en tienda electronica. ID Registro: 888.,339.4,147,1,1
73,Smartwatch Lote 38,Excelente Smartwatch disponible en tienda electronica. ID Registro: 889.,244.74,148,1,1
78,Scanner Lote 38,Excelente Scanner disponible en tienda electronica. ID Registro: 890.,270.96,149,1,1
81,USB Drive Lote 38,Excelente USB Drive disponible en tienda electronica. ID Registro: 891.,5.44,150,1,1
85,Printer Lote 38,Excelente Printer disponible en tienda electronica. ID Registro: 892.,279.8,151,1,1
89,Tablet Lote 38,Excelente Tablet disponible en tienda electronica. ID Registro: 893.,796.53,152,1,1
93,Power Bank Lote 38,Excelente Power Bank disponible en tienda electronica. ID Registro: 894.,49.38,153,1,1
97,Charger Lote 38,Excelente Charger disponible en tienda electronica. ID Registro: 895.,18.02,154,1,1
102,Mouse Lote 38,Excelente Mouse disponible en tienda electronica. ID Registro: 896.,19.42,155,1,1
105,VR Headset Lote 38,Excelente VR Headset disponible en tienda electronica. ID Registro: 897.,811.34,156,1,1
109,Laptop Lote 38,Excelente Laptop disponible en tienda electronica. ID Registro: 898.,1938.62,157,1,1
113,Drone Lote 38,Excelente Drone disponible en tienda electronica. ID Registro: 899.,1708.47,158,1,1
117,Headphones Lote 38,Excelente Headphones disponible en tienda electronica. ID Registro: 900.,134.21,159,1,1
17,Projector Lote 38,Excelente Projector disponible en tienda electronica. ID Registro: 901.,306.74,10,1,1
21,Graphics Card Lote 38,Excelente Graphics Card disponible en tienda electronica. ID Registro: 902.,1166.64,11,1,1
26,Monitor Lote 38,Excelente Monitor disponible en tienda electronica. ID Registro: 903.,913.12,12,1,1
29,Hard Disk Lote 38,Excelente Hard Disk disponible en tienda electronica. ID Registro: 904.,68.62,13,1,1
33,Camera Lote 38,Excelente Camera disponible en tienda electronica. ID Registro: 905.,1553.53,14,1,1
39,Gaming Console Lote 38,Excelente Gaming Console disponible en tienda electronica. ID Registro: 906.,392.04,15,1,1
43,Keyboard Lote 38,Excelente Keyboard disponible en tienda electronica. ID Registro: 907.,123.94,16,1,1
47,Smart TV Lote 38,Excelente Smart TV disponible en tienda electronica. ID Registro: 908.,1887.14,17,1,1
51,Router Lote 38,Excelente Router disponible en tienda electronica. ID Registro: 909.,88.29,18,1,1
55,Speaker Lote 38,Excelente Speaker disponible en tienda electronica. ID Registro: 910.,445.64,19,1,1
59,Smart Home Hub Lote 38,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 911.,130.92,20,1,1
63,Smartphone Lote 38,Excelente Smartphone disponible en tienda electronica. ID Registro: 912.,339.4,21,1,1
69,Smartwatch Lote 39,Excelente Smartwatch disponible en tienda electronica. ID Registro: 913.,244.74,22,1,1
73,Scanner Lote 39,Excelente Scanner disponible en tienda electronica. ID Registro: 914.,270.96,23,1,1
78,USB Drive Lote 39,Excelente USB Drive disponible en tienda electronica. ID Registro: 915.,5.44,24,1,1
